# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.00229768      	U               	(-6.92859558e+01 3.89844227e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14563625e+02 7.42684555e-17 7.42684555e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00229768      	T               	2.55317647e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80221126e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00229801      	p               	7.41792599e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.56582039e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00229801      	U               	(-6.92978067e+01 3.89846884e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14575263e+02 7.42697136e-17 7.42697136e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00229801      	T               	2.55313864e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80213216e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00229834      	p               	7.41754213e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.56497848e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00229834      	U               	(-6.93096574e+01 3.89849654e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14586900e+02 7.42709714e-17 7.42709714e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00229834      	T               	2.55310083e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80205307e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00229867      	p               	7.41715830e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.56413665e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00229867      	U               	(-6.93215079e+01 3.89852591e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14598537e+02 7.42722289e-17 7.42722289e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00229867      	T               	2.55306301e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80197397e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00229901      	p               	7.41677449e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.56329490e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00229901      	U               	(-6.93333580e+01 3.89855629e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14610173e+02 7.42734861e-17 7.42734861e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00229901      	T               	2.55302519e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80189488e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00229934      	p               	7.41639070e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.56245322e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00229934      	U               	(-6.93452080e+01 3.89858647e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14621809e+02 7.42747429e-17 7.42747429e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00229934      	T               	2.55298738e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80181578e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00229967      	p               	7.41600694e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.56161162e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00229967      	U               	(-6.93570577e+01 3.89861538e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14633445e+02 7.42759994e-17 7.42759994e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00229967      	T               	2.55294956e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80173669e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.0023          	p               	7.41562321e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.56077010e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0023          	U               	(-6.93689071e+01 3.89864253e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14645080e+02 7.42772555e-17 7.42772555e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0023          	T               	2.55291175e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80165760e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230033      	p               	7.41523701e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55992417e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230033      	U               	(-6.93808167e+01 3.91713251e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14656776e+02 7.46746454e-17 7.46746454e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230033      	T               	2.55287367e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80157808e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230067      	p               	7.41485080e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55907832e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230067      	U               	(-6.93927282e+01 3.91738514e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14668472e+02 7.46759143e-17 7.46759143e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230067      	T               	2.55283562e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80149857e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.002301        	p               	7.41446471e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55823255e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.002301        	U               	(-6.94046419e+01 3.91778057e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14680168e+02 7.46771830e-17 7.46771830e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002301        	T               	2.55279758e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80141905e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230133      	p               	7.41407874e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55738685e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230133      	U               	(-6.94165571e+01 3.91801909e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14691863e+02 7.46784513e-17 7.46784513e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230133      	T               	2.55275955e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80133954e+02	(5.62300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230167      	p               	7.41369286e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55654124e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230167      	U               	(-6.94284727e+01 3.91810154e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14703557e+02 7.46797193e-17 7.46797193e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230167      	T               	2.55272152e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80126005e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.002302        	p               	7.41330705e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55569570e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.002302        	U               	(-6.94403882e+01 3.91810274e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14715251e+02 7.46809871e-17 7.46809871e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002302        	T               	2.55268349e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80118057e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230233      	p               	7.41292129e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55485024e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230233      	U               	(-6.94523033e+01 3.91808439e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14726945e+02 7.46822546e-17 7.46822546e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230233      	T               	2.55264547e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80110110e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230267      	p               	7.41253557e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55400486e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230267      	U               	(-6.94642179e+01 3.91807661e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14738638e+02 7.46835219e-17 7.46835219e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230267      	T               	2.55260745e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80102163e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.002303        	p               	7.41214988e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55315955e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.002303        	U               	(-6.94761321e+01 3.91808573e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14750331e+02 7.46847889e-17 7.46847889e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002303        	T               	2.55256944e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80094216e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230333      	p               	7.41176422e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55231433e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230333      	U               	(-6.94880458e+01 3.91810699e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14762023e+02 7.46860557e-17 7.46860557e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230333      	T               	2.55253142e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80086268e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230367      	p               	7.41137860e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55146918e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230367      	U               	(-6.94999591e+01 3.91813367e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14773715e+02 7.46873222e-17 7.46873222e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230367      	T               	2.55249341e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80078321e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.002304        	p               	7.41099300e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.55062412e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.002304        	U               	(-6.95118720e+01 3.91816120e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14785406e+02 7.46885885e-17 7.46885885e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002304        	T               	2.55245540e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80070373e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230433      	p               	7.41060744e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54977913e+04	(4.87700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230433      	U               	(-6.95237845e+01 3.91818779e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14797097e+02 7.46898546e-17 7.46898546e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230433      	T               	2.55241738e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80062425e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230467      	p               	7.41022190e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54893422e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230467      	U               	(-6.95356967e+01 3.91821354e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14808787e+02 7.46911204e-17 7.46911204e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230467      	T               	2.55237937e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80054477e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.002305        	p               	7.40983640e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54808940e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.002305        	U               	(-6.95476085e+01 3.91823920e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14820477e+02 7.46923860e-17 7.46923860e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002305        	T               	2.55234137e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80046529e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230533      	p               	7.40945092e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54724466e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230533      	U               	(-6.95595199e+01 3.91826545e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14832166e+02 7.46936513e-17 7.46936513e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230533      	T               	2.55230336e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80038580e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230567      	p               	7.40906547e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54639999e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230567      	U               	(-6.95714310e+01 3.91829250e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14843855e+02 7.46949164e-17 7.46949164e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230567      	T               	2.55226535e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80030632e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.002306        	p               	7.40868005e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54555541e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.002306        	U               	(-6.95833418e+01 3.91832018e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14855543e+02 7.46961812e-17 7.46961812e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002306        	T               	2.55222734e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80022683e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230633      	p               	7.40829466e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54471090e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230633      	U               	(-6.95952523e+01 3.91834817e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14867231e+02 7.46974458e-17 7.46974458e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230633      	T               	2.55218934e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80014735e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230667      	p               	7.40790930e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54386647e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230667      	U               	(-6.96071624e+01 3.91837619e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14878918e+02 7.46987100e-17 7.46987100e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230667      	T               	2.55215134e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.80006786e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.002307        	p               	7.40752397e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54302212e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.002307        	U               	(-6.96190722e+01 3.91840410e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14890605e+02 7.46999740e-17 7.46999740e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002307        	T               	2.55211333e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79998838e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230733      	p               	7.40713866e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54217786e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230733      	U               	(-6.96309816e+01 3.91843191e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14902292e+02 7.47012377e-17 7.47012377e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230733      	T               	2.55207533e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79990889e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230767      	p               	7.40675338e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54133367e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230767      	U               	(-6.96428907e+01 3.91845974e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14913977e+02 7.47025011e-17 7.47025011e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230767      	T               	2.55203733e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79982941e+02	(5.62500000e-01 1.00000000e-01 1.00000000e-01)	2
0.002308        	p               	7.40636813e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.54048955e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.002308        	U               	(-6.96547995e+01 3.91848767e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14925663e+02 7.47037642e-17 7.47037642e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002308        	T               	2.55199933e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79974994e+02	(5.62700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230833      	p               	7.40598291e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.53964552e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230833      	U               	(-6.96667079e+01 3.91851575e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14937348e+02 7.47050269e-17 7.47050269e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230833      	T               	2.55196134e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79967049e+02	(5.62700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230867      	p               	7.40559772e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.53880157e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230867      	U               	(-6.96786160e+01 3.91854395e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14949032e+02 7.47062894e-17 7.47062894e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230867      	T               	2.55192334e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79959105e+02	(5.62700000e-01 1.00000000e-01 1.00000000e-01)	2
0.002309        	p               	7.40521255e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.53795770e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.002309        	U               	(-6.96905238e+01 3.91857221e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14960716e+02 7.47075516e-17 7.47075516e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.002309        	T               	2.55188534e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79951161e+02	(5.62700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230933      	p               	7.40482741e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.53711390e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230933      	U               	(-6.97024312e+01 3.91860046e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14972400e+02 7.47088134e-17 7.47088134e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230933      	T               	2.55184735e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79943218e+02	(5.62700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00230967      	p               	7.40444230e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.53627019e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00230967      	U               	(-6.97143382e+01 3.91862864e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14984083e+02 7.47100749e-17 7.47100749e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00230967      	T               	2.55180936e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.79935274e+02	(5.62700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00231         	p               	7.40405722e+04	(0.00000000e+00 1.00000000e-01 1.00000000e-01)	0	8.53542655e+04	(4.87900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00231         	U               	(-6.97262450e+01 3.91865676e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.14995765e+02 7.47113361e-17 7.47113361e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
