# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
0.00275536      	T               	2.77933839e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08501075e+02	(5.78900000e-01 1.00000000e-01 1.00000000e-01)
0.00275714      	p               	9.97851774e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19695199e+05	(5.79700000e-01 1.00000000e-01 1.00000000e-01)
0.00275714      	U               	(6.66689260e-02 -1.56569100e-21 -4.69707300e-21)	(1.73000000e-02 1.00000000e-01 1.00000000e-01)	(1.99121957e+01 5.51732756e-16 5.51732756e-16)	(5.25100000e-01 1.00000000e-01 1.00000000e-01)
0.00275714      	T               	2.77933840e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08505479e+02	(5.78500000e-01 1.00000000e-01 1.00000000e-01)
0.00275893      	p               	9.97851779e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19700553e+05	(5.79300000e-01 1.00000000e-01 1.00000000e-01)
0.00275893      	U               	(6.66678008e-02 -1.56037464e-21 -4.68112393e-21)	(1.73000000e-02 1.00000000e-01 1.00000000e-01)	(2.02847983e+01 4.73696969e-16 4.73696969e-16)	(5.23100000e-01 1.00000000e-01 1.00000000e-01)
0.00275893      	T               	2.77933840e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08509775e+02	(5.77900000e-01 1.00000000e-01 1.00000000e-01)
0.00276071      	p               	9.97851783e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19705760e+05	(5.78900000e-01 1.00000000e-01 1.00000000e-01)
0.00276071      	U               	(6.66666794e-02 -1.55519289e-21 -4.66557867e-21)	(1.73000000e-02 1.00000000e-01 1.00000000e-01)	(2.02663585e+01 4.75726483e-16 4.75726483e-16)	(5.22500000e-01 1.00000000e-01 1.00000000e-01)
0.00276071      	T               	2.77933840e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08513941e+02	(5.77500000e-01 1.00000000e-01 1.00000000e-01)
0.0027625       	p               	9.97851787e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19710792e+05	(5.78500000e-01 1.00000000e-01 1.00000000e-01)
0.0027625       	U               	(6.66655616e-02 -1.55014480e-21 -4.65043441e-21)	(1.73000000e-02 1.00000000e-01 1.00000000e-01)	(2.01441093e+01 4.99528547e-16 4.99528547e-16)	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.0027625       	T               	2.77933841e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08517953e+02	(5.77100000e-01 1.00000000e-01 1.00000000e-01)
0.00276429      	p               	9.97851792e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19715621e+05	(5.78100000e-01 1.00000000e-01 1.00000000e-01)
0.00276429      	U               	(6.66062863e-02 -3.39994260e-21 -3.39994260e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.99602075e+01 5.35626155e-16 5.35626155e-16)	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.00276429      	T               	2.77933841e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08521799e+02	(5.76900000e-01 1.00000000e-01 1.00000000e-01)
0.00276607      	p               	9.97851796e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19720234e+05	(5.77900000e-01 1.00000000e-01 1.00000000e-01)
0.00276607      	U               	(6.66050667e-02 -3.38469201e-21 -3.38469201e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.97632700e+01 5.73455879e-16 5.73455879e-16)	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.00276607      	T               	2.77933841e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08525472e+02	(5.76500000e-01 1.00000000e-01 1.00000000e-01)
0.00276786      	p               	9.97851800e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19724622e+05	(5.77500000e-01 1.00000000e-01 1.00000000e-01)
0.00276786      	U               	(6.66038526e-02 -3.36956015e-21 -3.36956015e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.95527047e+01 6.12962171e-16 6.12962171e-16)	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.00276786      	T               	2.77933842e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08528961e+02	(5.76100000e-01 1.00000000e-01 1.00000000e-01)
0.00276964      	p               	9.97851805e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19728781e+05	(5.77300000e-01 1.00000000e-01 1.00000000e-01)
0.00276964      	U               	(6.66026439e-02 -3.35455628e-21 -3.35455628e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.93279453e+01 6.54063147e-16 6.54063147e-16)	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.00276964      	T               	2.77933842e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08532269e+02	(5.75900000e-01 1.00000000e-01 1.00000000e-01)
0.00277143      	p               	9.97851809e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19732706e+05	(5.77100000e-01 1.00000000e-01 1.00000000e-01)
0.00277143      	U               	(6.66014405e-02 -3.33969150e-21 -3.33969150e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(2.00604821e+01 5.02249387e-16 5.02249387e-16)	(5.19100000e-01 1.00000000e-01 1.00000000e-01)
0.00277143      	T               	2.77933842e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08535396e+02	(5.75500000e-01 1.00000000e-01 1.00000000e-01)
0.00277321      	p               	9.97851813e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19736399e+05	(5.76900000e-01 1.00000000e-01 1.00000000e-01)
0.00277321      	U               	(6.66002425e-02 -3.32497449e-21 -3.32497449e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(2.00254857e+01 5.05537000e-16 5.05537000e-16)	(5.18500000e-01 1.00000000e-01 1.00000000e-01)
0.00277321      	T               	2.77933843e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08538344e+02	(5.75300000e-01 1.00000000e-01 1.00000000e-01)
0.002775        	p               	9.97851817e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19739865e+05	(5.76700000e-01 1.00000000e-01 1.00000000e-01)
0.002775        	U               	(6.65990497e-02 -3.31041638e-21 -3.31041638e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.98385638e+01 5.41473849e-16 5.41473849e-16)	(5.18500000e-01 1.00000000e-01 1.00000000e-01)
0.002775        	T               	2.77933843e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08541119e+02	(5.74900000e-01 1.00000000e-01 1.00000000e-01)
0.00277679      	p               	9.97851822e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19743107e+05	(5.76500000e-01 1.00000000e-01 1.00000000e-01)
0.00277679      	U               	(6.65978621e-02 -3.29602495e-21 -3.29602495e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.96386330e+01 5.79159130e-16 5.79159130e-16)	(5.18500000e-01 1.00000000e-01 1.00000000e-01)
0.00277679      	T               	2.77933843e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08543724e+02	(5.74700000e-01 1.00000000e-01 1.00000000e-01)
0.00277857      	p               	9.97851826e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19746133e+05	(5.76300000e-01 1.00000000e-01 1.00000000e-01)
0.00277857      	U               	(6.65966796e-02 -3.28180960e-21 -3.28180960e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.94250934e+01 6.18547012e-16 6.18547012e-16)	(5.18500000e-01 1.00000000e-01 1.00000000e-01)
0.00277857      	T               	2.77933844e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08546171e+02	(5.74300000e-01 1.00000000e-01 1.00000000e-01)
0.00278036      	p               	9.97851830e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19748955e+05	(5.76300000e-01 1.00000000e-01 1.00000000e-01)
0.00278036      	U               	(6.65955021e-02 -3.26777496e-21 -3.26777496e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.91973669e+01 6.59566513e-16 6.59566513e-16)	(5.18500000e-01 1.00000000e-01 1.00000000e-01)
0.00278036      	T               	2.77933844e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08548464e+02	(5.73900000e-01 1.00000000e-01 1.00000000e-01)
0.00278214      	p               	9.97851834e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19751576e+05	(5.76100000e-01 1.00000000e-01 1.00000000e-01)
0.00278214      	U               	(6.65943297e-02 -3.25392390e-21 -3.25392390e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.98904817e+01 5.04370252e-16 5.04370252e-16)	(5.15100000e-01 1.00000000e-01 1.00000000e-01)
0.00278214      	T               	2.77933844e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08550616e+02	(5.73700000e-01 1.00000000e-01 1.00000000e-01)
0.00278393      	p               	9.97851839e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19754004e+05	(5.76100000e-01 1.00000000e-01 1.00000000e-01)
0.00278393      	U               	(6.65931622e-02 -3.24025745e-21 -3.24025745e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.98342960e+01 5.08783236e-16 5.08783236e-16)	(5.14500000e-01 1.00000000e-01 1.00000000e-01)
0.00278393      	T               	2.77933845e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08552637e+02	(5.73300000e-01 1.00000000e-01 1.00000000e-01)
0.00278571      	p               	9.97851843e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19756256e+05	(5.75900000e-01 1.00000000e-01 1.00000000e-01)
0.00278571      	U               	(6.65919996e-02 -3.22677747e-21 -3.22677747e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.98146060e+01 5.03554279e-16 5.03554279e-16)	(5.13700000e-01 1.00000000e-01 1.00000000e-01)
0.00278571      	T               	2.77933845e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08554541e+02	(5.72700000e-01 1.00000000e-01 1.00000000e-01)
0.0027875       	p               	9.97851847e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19758332e+05	(5.75900000e-01 1.00000000e-01 1.00000000e-01)
0.0027875       	U               	(6.65908417e-02 -3.21348066e-21 -3.21348066e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.96271056e+01 5.38192007e-16 5.38192007e-16)	(5.13700000e-01 1.00000000e-01 1.00000000e-01)
0.0027875       	T               	2.77933845e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08557101e+02	(5.67300000e-01 1.00000000e-01 1.00000000e-01)
0.00278929      	p               	9.97851851e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19760248e+05	(5.75700000e-01 1.00000000e-01 1.00000000e-01)
0.00278929      	U               	(6.65896886e-02 -3.20036440e-21 -3.20036440e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.97189910e+01 5.03627994e-16 5.03627994e-16)	(5.12300000e-01 1.00000000e-01 1.00000000e-01)
0.00278929      	T               	2.77933846e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08559921e+02	(5.67100000e-01 1.00000000e-01 1.00000000e-01)
0.00279107      	p               	9.97851855e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19762011e+05	(5.75700000e-01 1.00000000e-01 1.00000000e-01)
0.00279107      	U               	(6.65885402e-02 -3.18742436e-21 -3.18742436e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.97152213e+01 4.90229242e-16 4.90229242e-16)	(5.11300000e-01 1.00000000e-01 1.00000000e-01)
0.00279107      	T               	2.77933846e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08562483e+02	(5.67100000e-01 1.00000000e-01 1.00000000e-01)
0.00279286      	p               	9.97851859e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19763628e+05	(5.75700000e-01 1.00000000e-01 1.00000000e-01)
0.00279286      	U               	(6.65873963e-02 -3.17465405e-21 -3.17465405e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.96361279e+01 4.95401426e-16 4.95401426e-16)	(5.10700000e-01 1.00000000e-01 1.00000000e-01)
0.00279286      	T               	2.77933846e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08564803e+02	(5.67100000e-01 1.00000000e-01 1.00000000e-01)
0.00279464      	p               	9.97851863e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19765110e+05	(5.75500000e-01 1.00000000e-01 1.00000000e-01)
0.00279464      	U               	(6.65862570e-02 -3.16204624e-21 -3.16204624e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.95841237e+01 4.91795508e-16 4.91795508e-16)	(5.09900000e-01 1.00000000e-01 1.00000000e-01)
0.00279464      	T               	2.77933847e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08566942e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.00279643      	p               	9.97851868e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19766466e+05	(5.75500000e-01 1.00000000e-01 1.00000000e-01)
0.00279643      	U               	(6.65851222e-02 -3.14959284e-21 -3.14959284e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.93997907e+01 5.24310458e-16 5.24310458e-16)	(5.09900000e-01 1.00000000e-01 1.00000000e-01)
0.00279643      	T               	2.77933847e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08568878e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.00279821      	p               	9.97851872e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19767702e+05	(5.75500000e-01 1.00000000e-01 1.00000000e-01)
0.00279821      	U               	(6.65839919e-02 -3.13728086e-21 -3.13728086e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.92036143e+01 5.58559448e-16 5.58559448e-16)	(5.09900000e-01 1.00000000e-01 1.00000000e-01)
0.00279821      	T               	2.77933847e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08570618e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.0028          	p               	9.97851876e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19768826e+05	(5.75500000e-01 1.00000000e-01 1.00000000e-01)
0.0028          	U               	(6.65828659e-02 -3.12510018e-21 -3.12510018e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.93052132e+01 5.08079427e-16 5.08079427e-16)	(5.08100000e-01 1.00000000e-01 1.00000000e-01)
0.0028          	T               	2.77933847e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08572175e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.00280192      	p               	9.97851881e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19769916e+05	(5.75500000e-01 1.00000000e-01 1.00000000e-01)
0.00280192      	U               	(6.65816583e-02 -3.35145397e-21 -3.35145397e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.92417260e+01 5.37016939e-16 5.37016939e-16)	(5.07100000e-01 1.00000000e-01 1.00000000e-01)
0.00280192      	T               	2.77933848e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08573657e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.00280393      	p               	9.97851886e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19770931e+05	(5.75700000e-01 1.00000000e-01 1.00000000e-01)
0.00280393      	U               	(6.65804059e-02 -3.47603184e-21 -3.47603184e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.91102304e+01 5.69735412e-16 5.69735412e-16)	(5.06500000e-01 1.00000000e-01 1.00000000e-01)
0.00280393      	T               	2.77933848e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08575007e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.00280593      	p               	9.97851891e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19771834e+05	(5.75700000e-01 1.00000000e-01 1.00000000e-01)
0.00280593      	U               	(6.65791588e-02 -3.46111446e-21 -3.46111446e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.89734738e+01 5.80349045e-16 5.80349045e-16)	(5.05900000e-01 1.00000000e-01 1.00000000e-01)
0.00280593      	T               	2.77933849e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08576176e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.00280793      	p               	9.97851896e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19772634e+05	(5.75900000e-01 1.00000000e-01 1.00000000e-01)
0.00280793      	U               	(6.65779171e-02 -3.44628053e-21 -3.44628053e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.88314761e+01 5.90943405e-16 5.90943405e-16)	(5.05300000e-01 1.00000000e-01 1.00000000e-01)
0.00280793      	T               	2.77933849e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08577177e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.00280994      	p               	9.97851901e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19773339e+05	(5.75900000e-01 1.00000000e-01 1.00000000e-01)
0.00280994      	U               	(6.65766807e-02 -3.43148905e-21 -3.43148905e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.87294017e+01 5.82511948e-16 5.82511948e-16)	(5.04300000e-01 1.00000000e-01 1.00000000e-01)
0.00280994      	T               	2.77933849e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08578040e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00281204      	p               	9.97851907e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19773985e+05	(5.76100000e-01 1.00000000e-01 1.00000000e-01)
0.00281204      	U               	(6.65753852e-02 -3.59566003e-21 -3.59566003e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.84952197e+01 6.56818648e-16 6.56818648e-16)	(5.04300000e-01 1.00000000e-01 1.00000000e-01)
0.00281204      	T               	2.77933850e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08578788e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00281415      	p               	9.97851913e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19774545e+05	(5.76300000e-01 1.00000000e-01 1.00000000e-01)
0.00281415      	U               	(6.65740955e-02 -3.57925629e-21 -3.57925629e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.84507534e+01 6.09865637e-16 6.09865637e-16)	(5.02500000e-01 1.00000000e-01 1.00000000e-01)
0.00281415      	T               	2.77933850e+02	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	3.08579382e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00281626      	p               	9.97851918e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19775027e+05	(5.76700000e-01 1.00000000e-01 1.00000000e-01)
0.00281626      	U               	(6.65728119e-02 -3.56281129e-21 -3.56281129e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.82737142e+01 6.22607260e-16 6.22607260e-16)	(5.01900000e-01 1.00000000e-01 1.00000000e-01)
0.00281626      	T               	2.77933850e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08579830e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00281837      	p               	9.97851924e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19775438e+05	(5.76900000e-01 1.00000000e-01 1.00000000e-01)
0.00281837      	U               	(6.65715341e-02 -3.54630607e-21 -3.54630607e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.80350719e+01 6.65535100e-16 6.65535100e-16)	(5.01900000e-01 1.00000000e-01 1.00000000e-01)
0.00281837      	T               	2.77933851e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08580141e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00282048      	p               	9.97851930e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19775789e+05	(5.77300000e-01 1.00000000e-01 1.00000000e-01)
0.00282048      	U               	(6.65702623e-02 -3.52971865e-21 -3.52971865e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.77807968e+01 7.11073445e-16 7.11073445e-16)	(5.01900000e-01 1.00000000e-01 1.00000000e-01)
0.00282048      	T               	2.77933851e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08580322e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00282259      	p               	9.97851935e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19776085e+05	(5.77700000e-01 1.00000000e-01 1.00000000e-01)
0.00282259      	U               	(6.65689966e-02 -3.51303741e-21 -3.51303741e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.77885675e+01 6.02555258e-16 6.02555258e-16)	(4.98900000e-01 1.00000000e-01 1.00000000e-01)
0.00282259      	T               	2.77933852e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08580377e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.0028247       	p               	9.97851941e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19776334e+05	(5.78300000e-01 1.00000000e-01 1.00000000e-01)
0.0028247       	U               	(6.65677369e-02 -3.49625862e-21 -3.49625862e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.75554401e+01 6.43087354e-16 6.43087354e-16)	(4.98900000e-01 1.00000000e-01 1.00000000e-01)
0.0028247       	T               	2.77933852e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08580312e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.0028268       	p               	9.97851947e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19776544e+05	(5.78700000e-01 1.00000000e-01 1.00000000e-01)
0.0028268       	U               	(6.65664833e-02 -3.47937750e-21 -3.47937750e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.73080091e+01 6.85592631e-16 6.85592631e-16)	(4.98900000e-01 1.00000000e-01 1.00000000e-01)
0.0028268       	T               	2.77933853e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08580130e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00282891      	p               	9.97851952e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19776718e+05	(5.79300000e-01 1.00000000e-01 1.00000000e-01)
0.00282891      	U               	(6.65652358e-02 -3.46239643e-21 -3.46239643e-21)	(5.79000000e-02 1.00000000e-01 1.00000000e-01)	(1.70453337e+01 7.30437952e-16 7.30437952e-16)	(4.98900000e-01 1.00000000e-01 1.00000000e-01)
0.00282891      	T               	2.77933853e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08579834e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00283102      	p               	9.97851958e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19776865e+05	(5.79900000e-01 1.00000000e-01 1.00000000e-01)
0.00283102      	U               	(6.66193938e-02 -3.44611104e-21 -3.44611104e-21)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)	(1.67664574e+01 7.77788800e-16 7.77788800e-16)	(4.98900000e-01 1.00000000e-01 1.00000000e-01)
0.00283102      	T               	2.77933854e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08579425e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00283313      	p               	9.97851964e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19776987e+05	(5.80500000e-01 1.00000000e-01 1.00000000e-01)
0.00283313      	U               	(6.66181560e-02 -3.43515270e-21 -3.43515270e-21)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)	(1.64828964e+01 6.87886710e-16 6.87886710e-16)	(4.88500000e-01 1.00000000e-01 1.00000000e-01)
0.00283313      	T               	2.77933854e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08578904e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00283524      	p               	9.97851969e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19777090e+05	(5.81100000e-01 1.00000000e-01 1.00000000e-01)
0.00283524      	U               	(6.66169226e-02 -3.42258549e-21 -3.42258549e-21)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)	(1.63082683e+01 7.14286385e-16 7.14286385e-16)	(4.88500000e-01 1.00000000e-01 1.00000000e-01)
0.00283524      	T               	2.77933854e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08578272e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00283735      	p               	9.97851975e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19777177e+05	(5.81700000e-01 1.00000000e-01 1.00000000e-01)
0.00283735      	U               	(6.66156946e-02 -3.40787846e-21 -3.40787846e-21)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)	(1.61270548e+01 7.42821089e-16 7.42821089e-16)	(4.88500000e-01 1.00000000e-01 1.00000000e-01)
0.00283735      	T               	2.77933855e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08577527e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00283946      	p               	9.97851981e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19777250e+05	(5.82300000e-01 1.00000000e-01 1.00000000e-01)
0.00283946      	U               	(6.66144729e-02 -3.39039133e-21 -3.39039133e-21)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)	(1.59387233e+01 7.73674474e-16 7.73674474e-16)	(4.88500000e-01 1.00000000e-01 1.00000000e-01)
0.00283946      	T               	2.77933855e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08576670e+02	(5.66700000e-01 1.00000000e-01 1.00000000e-01)
0.00284157      	p               	9.97851987e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19777312e+05	(5.83100000e-01 1.00000000e-01 1.00000000e-01)
0.00284157      	U               	(6.66132587e-02 -3.36943130e-21 -3.36943130e-21)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)	(1.57426963e+01 8.07036552e-16 8.07036552e-16)	(4.88500000e-01 1.00000000e-01 1.00000000e-01)
0.00284157      	T               	2.77933856e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08575704e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
0.00284367      	p               	9.97851992e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19777366e+05	(5.83700000e-01 1.00000000e-01 1.00000000e-01)
0.00284367      	U               	(6.66120536e-02 -3.34433695e-21 -3.34433695e-21)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)	(1.55383500e+01 8.43101289e-16 8.43101289e-16)	(4.88500000e-01 1.00000000e-01 1.00000000e-01)
0.00284367      	T               	2.77933856e+02	(4.10000000e-03 1.00000000e-01 1.00000000e-01)	3.08574635e+02	(5.66900000e-01 1.00000000e-01 1.00000000e-01)
