# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.00206714      	U               	(2.28374032e+01 -2.15672056e-17 -1.43781371e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31008129e+01 5.41258172e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00206714      	T               	2.85384707e+02	(2.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741304e+02	(5.52500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00206857      	p               	1.08996282e+05	(8.16700000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813147e+05	(9.71000000e-02 1.00000000e-01 1.00000000e-01)	0
0.00206857      	U               	(2.28429095e+01 -2.14718026e-17 -1.43145350e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31008105e+01 5.27338493e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00206857      	T               	2.85384708e+02	(2.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741302e+02	(5.52500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00207         	p               	1.08996286e+05	(8.16300000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813149e+05	(9.71000000e-02 1.00000000e-01 1.00000000e-01)	0
0.00207         	U               	(2.28483893e+01 -2.13678760e-17 -1.42452507e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31008082e+01 5.12468780e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00207         	T               	2.85384709e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741298e+02	(5.52500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00207143      	p               	1.08996289e+05	(8.15700000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813150e+05	(9.71000000e-02 1.00000000e-01 1.00000000e-01)	0
0.00207143      	U               	(2.28538406e+01 -2.12554834e-17 -1.41703223e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31008060e+01 4.97092991e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00207143      	T               	2.85384709e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741292e+02	(5.52500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00207286      	p               	1.08996293e+05	(8.15300000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813151e+05	(9.71000000e-02 1.00000000e-01 1.00000000e-01)	0
0.00207286      	U               	(2.28592611e+01 -2.11346910e-17 -1.40897940e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.32159574e+01 5.48228827e-17 5.48228827e-17)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00207286      	T               	2.85384710e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741284e+02	(5.52500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00207429      	p               	1.08996297e+05	(8.14900000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813153e+05	(9.87000000e-02 1.00000000e-01 1.00000000e-01)	0
0.00207429      	U               	(2.28646487e+01 -2.10055734e-17 -1.40037156e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.32279132e+01 5.33354478e-17 5.33354478e-17)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00207429      	T               	2.85384710e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741273e+02	(5.52500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00207571      	p               	1.08996300e+05	(8.14500000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813154e+05	(9.87000000e-02 1.00000000e-01 1.00000000e-01)	0
0.00207571      	U               	(2.28700013e+01 -2.08682141e-17 -1.39121427e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.32395281e+01 5.18164004e-17 5.18164004e-17)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00207571      	T               	2.85384711e+02	(2.70000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741269e+02	(5.52700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00207714      	p               	1.08996304e+05	(8.14100000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813155e+05	(1.00300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00207714      	U               	(2.28753168e+01 -2.07227050e-17 -1.38151367e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007979e+01 4.39816638e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00207714      	T               	2.85384712e+02	(2.70000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741267e+02	(5.52700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00207857      	p               	1.08996307e+05	(8.13700000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813156e+05	(1.00300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00207857      	U               	(2.28805931e+01 -2.05691470e-17 -1.37127647e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007960e+01 4.27281148e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00207857      	T               	2.85384712e+02	(2.70000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741263e+02	(5.52700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00208         	p               	1.08996311e+05	(8.13300000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813158e+05	(1.01300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00208         	U               	(2.28858283e+01 -2.04076495e-17 -1.36050997e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007941e+01 4.15683677e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00208         	T               	2.85384713e+02	(2.70000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741257e+02	(5.52700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00208143      	p               	1.08996315e+05	(8.12700000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813159e+05	(1.01300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00208143      	U               	(2.28910202e+01 -2.02383310e-17 -1.34922206e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007923e+01 4.05140510e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00208143      	T               	2.85384713e+02	(2.70000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741248e+02	(5.52700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00208286      	p               	1.08996318e+05	(8.12300000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813160e+05	(1.01300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00208286      	U               	(2.28961669e+01 -2.00613186e-17 -1.33742124e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007905e+01 3.95761282e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00208286      	T               	2.85384714e+02	(2.90000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741237e+02	(5.52700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00208429      	p               	1.08996322e+05	(8.11900000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813162e+05	(1.01300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00208429      	U               	(2.29012665e+01 -1.98767487e-17 -1.32511658e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007888e+01 3.87531968e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00208429      	T               	2.85384714e+02	(2.90000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741234e+02	(5.52900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00208571      	p               	1.08996325e+05	(8.11500000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813163e+05	(1.01300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00208571      	U               	(2.29063170e+01 -1.96847667e-17 -1.31231778e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007871e+01 3.80647067e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00208571      	T               	2.85384715e+02	(2.90000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741231e+02	(5.52900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00208714      	p               	1.08996329e+05	(8.11100000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813164e+05	(1.01500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00208714      	U               	(2.29113167e+01 -1.94855273e-17 -1.29903515e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007855e+01 3.74524325e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00208714      	T               	2.85384715e+02	(2.90000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741227e+02	(5.52900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00208857      	p               	1.08996332e+05	(8.10700000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813165e+05	(1.02700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00208857      	U               	(2.29162636e+01 -1.92791944e-17 -1.28527962e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007838e+01 3.70310787e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00208857      	T               	2.85384716e+02	(2.90000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741221e+02	(5.52900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00209         	p               	1.08996336e+05	(8.10100000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813166e+05	(1.02700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00209         	U               	(2.29211560e+01 -1.90659413e-17 -1.27106275e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007822e+01 3.67235089e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00209         	T               	2.85384716e+02	(2.90000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741212e+02	(5.52900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00209143      	p               	1.08996339e+05	(8.09700000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813168e+05	(1.02700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00209143      	U               	(2.29259922e+01 -1.88459508e-17 -1.25639672e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007806e+01 3.65266528e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00209143      	T               	2.85384717e+02	(2.90000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741200e+02	(5.52900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00209286      	p               	1.08996343e+05	(8.09300000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813169e+05	(1.02700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00209286      	U               	(2.29307704e+01 -1.86194150e-17 -1.24129433e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007789e+01 3.64691295e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00209286      	T               	2.85384718e+02	(2.90000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741199e+02	(5.53100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00209429      	p               	1.08996346e+05	(8.08900000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813170e+05	(1.03700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00209429      	U               	(2.29354891e+01 -1.83865354e-17 -1.22576902e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007773e+01 3.65443637e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00209429      	T               	2.85384718e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741196e+02	(5.53100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00209571      	p               	1.08996350e+05	(8.08500000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813171e+05	(1.03900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00209571      	U               	(2.29401467e+01 -1.81475229e-17 -1.20983486e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007757e+01 3.67234840e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00209571      	T               	2.85384719e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741192e+02	(5.53100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00209714      	p               	1.08996353e+05	(8.08100000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813172e+05	(1.04900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00209714      	U               	(2.29447416e+01 -1.79025977e-17 -1.19350651e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007740e+01 3.69844433e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00209714      	T               	2.85384719e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741186e+02	(5.53100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00209857      	p               	1.08996357e+05	(8.07500000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813174e+05	(1.04900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00209857      	U               	(2.29492724e+01 -1.76519891e-17 -1.17679927e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007723e+01 3.73163437e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00209857      	T               	2.85384720e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741177e+02	(5.53100000e-01 1.00000000e-01 1.00000000e-01)	2
0.0021          	p               	1.08996360e+05	(8.07100000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813175e+05	(1.04900000e-01 1.00000000e-01 1.00000000e-01)	0
0.0021          	U               	(2.29537377e+01 -1.73959354e-17 -1.15972903e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007707e+01 3.77076326e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.0021          	T               	2.85384720e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741165e+02	(5.53300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00210143      	p               	1.08996364e+05	(8.06700000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813176e+05	(1.04900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00210143      	U               	(2.29581361e+01 -1.71346837e-17 -1.14231224e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007690e+01 3.81469923e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00210143      	T               	2.85384721e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741164e+02	(5.53300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00210286      	p               	1.08996367e+05	(8.06300000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813177e+05	(1.06300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00210286      	U               	(2.29624664e+01 -1.68684893e-17 -1.12456596e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007672e+01 3.86288319e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00210286      	T               	2.85384722e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741161e+02	(5.53300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00210429      	p               	1.08996371e+05	(8.05900000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813178e+05	(1.06300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00210429      	U               	(2.29667273e+01 -1.65976160e-17 -1.10650773e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007655e+01 3.91448039e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00210429      	T               	2.85384722e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741157e+02	(5.53300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00210571      	p               	1.08996374e+05	(8.05500000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813179e+05	(1.06300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00210571      	U               	(2.29709178e+01 -1.63223350e-17 -1.08815567e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007637e+01 3.96836438e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00210571      	T               	2.85384723e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741150e+02	(5.53300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00210714      	p               	1.08996378e+05	(8.04900000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813180e+05	(1.06300000e-01 1.00000000e-01 1.00000000e-01)	0
0.00210714      	U               	(2.29750367e+01 -1.60429249e-17 -1.06952833e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007619e+01 4.02336935e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00210714      	T               	2.85384724e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741141e+02	(5.53300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00210857      	p               	1.08996381e+05	(8.04500000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813181e+05	(1.07700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00210857      	U               	(2.29790831e+01 -1.57596711e-17 -1.05064474e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007601e+01 4.07853267e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00210857      	T               	2.85384724e+02	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741130e+02	(5.53500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00211         	p               	1.08996385e+05	(8.04100000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813183e+05	(1.07700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00211         	U               	(2.29830560e+01 -1.54728652e-17 -1.03152435e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007582e+01 4.13320913e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00211         	T               	2.85384725e+02	(3.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741129e+02	(5.53500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00211143      	p               	1.08996388e+05	(8.03700000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813184e+05	(1.07700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00211143      	U               	(2.29869546e+01 -1.51828045e-17 -1.01218697e-17)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007564e+01 4.18690462e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00211143      	T               	2.85384726e+02	(3.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741126e+02	(5.53500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00211286      	p               	1.08996392e+05	(8.03300000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813185e+05	(1.07700000e-01 1.00000000e-01 1.00000000e-01)	0
0.00211286      	U               	(2.29907782e+01 -1.48897913e-17 -9.92652751e-18)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007545e+01 4.23931871e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00211286      	T               	2.85384726e+02	(3.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741122e+02	(5.53500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00211429      	p               	1.08996395e+05	(8.02900000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813186e+05	(1.08900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00211429      	U               	(2.29945260e+01 -1.45941320e-17 -9.72942133e-18)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007526e+01 4.29028337e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00211429      	T               	2.85384727e+02	(3.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741115e+02	(5.53500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00211571      	p               	1.08996399e+05	(8.02300000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813187e+05	(1.08900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00211571      	U               	(2.29981975e+01 -1.42961369e-17 -9.53075793e-18)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007506e+01 4.33968127e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00211571      	T               	2.85384728e+02	(3.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741105e+02	(5.53500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00211714      	p               	1.08996402e+05	(8.01900000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813188e+05	(1.08900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00211714      	U               	(2.30017921e+01 -1.39961190e-17 -9.33074598e-18)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007487e+01 4.38736889e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00211714      	T               	2.85384728e+02	(3.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741096e+02	(5.53700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00211857      	p               	1.08996405e+05	(8.01500000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813189e+05	(1.10100000e-01 1.00000000e-01 1.00000000e-01)	0
0.00211857      	U               	(2.30053094e+01 -1.36943933e-17 -9.12959554e-18)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0	(2.31007467e+01 4.43322786e-21 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0
0.00211857      	T               	2.85384729e+02	(3.30000000e-03 1.00000000e-01 1.00000000e-01)	0	3.00741095e+02	(5.53700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00212         	p               	1.08996409e+05	(8.01100000e-01 1.00000000e-01 1.00000000e-01)	3	1.09813190e+05	(1.10100000e-01 1.00000000e-01 1.00000000e-01)	0
