# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.00191857      	U               	(7.76921394e-02 2.32411539e-20 -4.95414991e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(8.13490342e+00 5.44459579e-16 1.81486526e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00191857      	T               	2.77936240e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441170e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192         	p               	9.97890729e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632962e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192         	U               	(7.76756028e-02 2.29993530e-20 -4.90260696e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(8.00154915e+00 5.42362746e-16 1.80787582e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00192         	T               	2.77936234e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441173e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192143      	p               	9.97890656e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632964e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192143      	U               	(7.76592381e-02 2.27605884e-20 -4.85171122e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(7.86878353e+00 5.40173877e-16 1.80057959e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00192143      	T               	2.77936228e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441176e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192286      	p               	9.97890586e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632966e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192286      	U               	(7.76430434e-02 2.25247553e-20 -4.80144039e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(7.73662855e+00 5.37892933e-16 1.79297644e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00192286      	T               	2.77936222e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441178e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192429      	p               	9.97890517e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632969e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192429      	U               	(7.76270166e-02 2.22917481e-20 -4.75177189e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(7.60510618e+00 5.35519881e-16 1.78506627e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00192429      	T               	2.77936216e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441181e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192571      	p               	9.97890451e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632971e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192571      	U               	(7.76111557e-02 2.20614570e-20 -4.70268240e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(7.47423838e+00 5.33054697e-16 1.77684899e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00192571      	T               	2.77936211e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441184e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192714      	p               	9.97890387e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632973e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192714      	U               	(7.75954588e-02 2.18337770e-20 -4.65414949e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(7.34404705e+00 5.30497367e-16 1.76832456e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00192714      	T               	2.77936205e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441186e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192857      	p               	9.97890325e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632976e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00192857      	U               	(7.75799242e-02 2.16085934e-20 -4.60614872e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(7.21455409e+00 5.27847886e-16 1.75949295e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00192857      	T               	2.77936200e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441189e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193         	p               	9.97890265e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632978e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193         	U               	(7.75645501e-02 2.13858016e-20 -4.55865779e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(7.08578135e+00 5.25106268e-16 1.75035423e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00193         	T               	2.77936195e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441191e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193143      	p               	9.97890207e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632980e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193143      	U               	(7.75493349e-02 2.11652946e-20 -4.51165389e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(6.95775065e+00 5.22272540e-16 1.74090847e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00193143      	T               	2.77936190e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441194e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193286      	p               	9.97890151e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632982e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193286      	U               	(7.75342770e-02 2.09468902e-20 -4.46509821e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(6.83048378e+00 5.19346751e-16 1.73115584e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00193286      	T               	2.77936185e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441196e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193429      	p               	9.97890097e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632985e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193429      	U               	(7.75193750e-02 2.07305878e-20 -4.41899057e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(6.70400246e+00 5.16328971e-16 1.72109657e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00193429      	T               	2.77936180e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441199e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193571      	p               	9.97890045e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632987e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193571      	U               	(7.75046274e-02 2.05163124e-20 -4.37331502e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(6.57832838e+00 5.13219296e-16 1.71073099e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00193571      	T               	2.77936176e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441201e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193714      	p               	9.97889995e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632989e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193714      	U               	(7.74900327e-02 2.03039704e-20 -4.32805161e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(6.45348317e+00 5.10017847e-16 1.70005949e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00193714      	T               	2.77936172e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441203e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193857      	p               	9.97889946e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632991e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00193857      	U               	(7.74755898e-02 2.00934680e-20 -4.28318032e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(6.32948837e+00 5.06724779e-16 1.68908260e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00193857      	T               	2.77936167e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441206e+02	(9.76700000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194         	p               	9.97889900e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632993e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194         	U               	(7.74612972e-02 1.98847171e-20 -4.23868238e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(6.20636549e+00 5.03340279e-16 1.67780093e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00194         	T               	2.77936163e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441208e+02	(9.73300000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194143      	p               	9.97889855e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632995e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194143      	U               	(7.74471538e-02 1.96776475e-20 -4.19454285e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(6.08413593e+00 4.99864570e-16 1.66621523e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00194143      	T               	2.77936160e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441211e+02	(9.72900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194286      	p               	9.97889812e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19632998e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194286      	U               	(7.74331585e-02 1.94722035e-20 -4.15074982e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.96282101e+00 4.96297917e-16 1.65432639e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00194286      	T               	2.77936156e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441213e+02	(9.72900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194429      	p               	9.97889771e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633000e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194429      	U               	(7.74193100e-02 1.92683408e-20 -4.10729388e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.84244195e+00 4.92640626e-16 1.64213542e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00194429      	T               	2.77936152e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441215e+02	(9.72900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194571      	p               	9.97889731e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633002e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194571      	U               	(7.74056073e-02 1.90660322e-20 -4.06416920e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.72301986e+00 4.88893050e-16 1.62964350e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00194571      	T               	2.77936149e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441218e+02	(9.71900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194714      	p               	9.97889693e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633004e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194714      	U               	(7.73920492e-02 1.88652584e-20 -4.02137168e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.60457573e+00 4.85055592e-16 1.61685197e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00194714      	T               	2.77936146e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441220e+02	(9.71900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194857      	p               	9.97889656e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633006e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00194857      	U               	(7.73786347e-02 1.86660126e-20 -3.97889991e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.48713041e+00 4.81128708e-16 1.60376236e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00194857      	T               	2.77936142e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441223e+02	(9.71300000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195         	p               	9.97889622e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633008e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195         	U               	(7.73653629e-02 1.84682584e-20 -3.93674606e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.37070462e+00 4.77112909e-16 1.59037636e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00195         	T               	2.77936139e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441225e+02	(9.70900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195143      	p               	9.97889588e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633010e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195143      	U               	(7.73522335e-02 1.82718809e-20 -3.89488567e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.25531891e+00 4.73008767e-16 1.57669589e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00195143      	T               	2.77936136e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441227e+02	(9.70900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195286      	p               	9.97889556e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633012e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195286      	U               	(7.73392455e-02 1.80770386e-20 -3.85335255e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.14099364e+00 4.68816918e-16 1.56272306e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00195286      	T               	2.77936134e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441229e+02	(9.70500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195429      	p               	9.97889526e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633014e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195429      	U               	(7.73263976e-02 1.78837869e-20 -3.81215846e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(5.02774901e+00 4.64538063e-16 1.54846021e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00195429      	T               	2.77936131e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441232e+02	(9.70500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195571      	p               	9.97889497e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633016e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195571      	U               	(7.73136888e-02 1.76921816e-20 -3.77131534e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.91560499e+00 4.60172975e-16 1.53390992e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00195571      	T               	2.77936128e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441234e+02	(9.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195714      	p               	9.97889469e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633018e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195714      	U               	(7.73011177e-02 1.75022797e-20 -3.73083531e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.80458134e+00 4.55722500e-16 1.51907500e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00195714      	T               	2.77936126e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441236e+02	(9.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195857      	p               	9.97889442e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633020e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00195857      	U               	(7.72886831e-02 1.73141464e-20 -3.69073228e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.69469758e+00 4.51187560e-16 1.50395853e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00195857      	T               	2.77936123e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441238e+02	(9.68900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196         	p               	9.97889417e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633022e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196         	U               	(7.72763836e-02 1.71278486e-20 -3.65102053e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.58597295e+00 4.46569158e-16 1.48856386e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00196         	T               	2.77936121e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441241e+02	(9.68500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196143      	p               	9.97889393e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633024e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196143      	U               	(7.72642178e-02 1.69434582e-20 -3.61171533e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.47842644e+00 4.41868382e-16 1.47289461e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00196143      	T               	2.77936119e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441243e+02	(9.68500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196286      	p               	9.97889370e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633026e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196286      	U               	(7.72521844e-02 1.67610495e-20 -3.57283258e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.37207673e+00 4.37086407e-16 1.45695469e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00196286      	T               	2.77936117e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441245e+02	(9.67900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196429      	p               	9.97889349e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633027e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196429      	U               	(7.72402818e-02 1.65806983e-20 -3.53438843e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.26694217e+00 4.32224495e-16 1.44074832e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00196429      	T               	2.77936115e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441247e+02	(9.67500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196571      	p               	9.97889328e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633029e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196571      	U               	(7.72285085e-02 1.64024792e-20 -3.49639873e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.16304078e+00 4.27284006e-16 1.42428002e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00196571      	T               	2.77936113e+02	(2.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441249e+02	(9.67300000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196714      	p               	9.97889309e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633031e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196714      	U               	(7.72168630e-02 1.62264298e-20 -3.45887155e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(4.06039021e+00 4.22266394e-16 1.40755465e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00196714      	T               	2.77936111e+02	(2.70000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441251e+02	(9.67100000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196857      	p               	9.97889290e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633033e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00196857      	U               	(7.72053434e-02 1.60526743e-20 -3.42183334e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(3.95900773e+00 4.17173210e-16 1.39057737e-16)	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	0
0.00196857      	T               	2.77936110e+02	(2.70000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441253e+02	(9.66100000e-01 1.00000000e-01 1.00000000e-01)	3
0.00197         	p               	9.97889272e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633035e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00197         	U               	(7.71939482e-02 1.58812919e-20 -3.38530098e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.78358574e+01 4.19952186e-16 2.79968124e-16)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00197         	T               	2.77936108e+02	(2.70000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08441255e+02	(9.65100000e-01 1.00000000e-01 1.00000000e-01)	3
0.00197143      	p               	9.97889256e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19633037e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	3
0.00197143      	U               	(7.71826755e-02 1.57123472e-20 -3.34928824e-35)	(1.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.77286260e+01 4.24272827e-16 2.82848551e-16)	(1.83900000e-01 1.00000000e-01 1.00000000e-01)	0
